groupId	userIds
7601	643,3393,5230
7602	2712,3231,4228
7603	5418,4372,5765
7604	5529,429,4213
7605	4256,2533,3557
7606	5294,5477,21
7607	5981,5451,1596
7608	398,3005,3429
7609	1024,6031,1978
7610	311,4878,4123
7611	1058,4063,4488
7612	824,2802,4564
7613	2225,1266,5895
7614	451,3159,5055
7615	1853,5569,2798
7616	2199,5428,5882
7617	2821,113,1588
7618	2365,26,4391
7619	2049,4557,1299
7620	2504,2826,918
7621	644,2411,317
7622	2611,2617,1988
7623	6029,4668,4049
7624	4803,701,5147
7625	4440,3821,5827
7626	5035,1071,5591
7627	2072,5171,5013
7628	5982,3821,2620
7629	5071,1362,3552
7630	5528,1546,2732
7631	563,3691,2817
7632	2346,2,5437
7633	3111,3814,1691
7634	4906,4200,873
7635	1937,2561,5564
7636	5689,1008,5592
7637	5390,650,1234
7638	5733,2856,5077
7639	545,1967,1727
7640	272,3565,5027
7641	3407,1190,43
7642	2697,5034,1980
7643	90,760,4542
7644	4437,2119,1859
7645	5879,2736,270
7646	3640,3950,209
7647	5386,4368,1716
7648	1841,4640,5507
7649	5571,5394,3687
7650	967,4362,5376
7651	4324,1172,4009
7652	751,2217,1429
7653	1565,3522,3912
7654	5030,5323,1716
7655	5149,4316,3811
7656	5894,5060,5386
7657	677,1688,279
7658	3051,2972,3784
7659	867,2360,301
7660	549,320,1901
7661	1116,3783,2257
7662	915,2587,59
7663	5146,2503,2819
7664	3431,3885,2981
7665	1053,968,412
7666	3088,3163,5300
7667	270,3224,3670
7668	4254,3390,2553
7669	4570,4766,4192
7670	3623,1451,4919
7671	2748,5927,5979
7672	3622,2273,4241
7673	1000,1457,5137
7674	1699,4724,4998
7675	4719,4214,4013
7676	5248,5629,4499
7677	3665,2727,6025
7678	858,2922,3470
7679	5717,4263,2590
7680	1785,4967,2715
7681	297,497,2495
7682	252,5087,3901
7683	1103,32,3957
7684	5686,417,1096
7685	5993,5460,386
7686	1030,3731,1882
7687	992,5965,1402
7688	263,4222,2590
7689	5188,4662,5131
7690	1005,4363,4260
7691	5284,5052,3312
7692	2007,345,594
7693	1653,1041,2332
7694	1642,3891,2777
7695	1504,1165,4882
7696	2190,3725,5707
7697	5129,1935,6038
7698	3447,5845,3408
7699	275,4089,4113
7700	733,209,3457
7701	5811,5665,1595
7702	4154,5582,4976
7703	241,571,1250
7704	3315,3588,2615
7705	1850,3355,259
7706	4903,1631,4164
7707	5398,191,2875
7708	474,1723,1143
7709	4700,3128,6026
7710	4914,4993,2183
7711	1054,5025,308
7712	4814,2339,3469
7713	5432,2205,2038
7714	937,5577,2179
7715	1910,3257,1281
7716	3094,3770,110
7717	584,929,1957
7718	951,3956,1493
7719	5436,1740,4724
7720	2801,4430,6040
7721	3320,901,1846
7722	5263,5844,2243
7723	456,2473,4458
7724	1962,536,5328
7725	5583,1702,2876
7726	2695,4718,5211
7727	2311,2454,5231
7728	1089,3923,2363
7729	3338,5355,2549
7730	3179,674,3300
7731	818,2757,2090
7732	678,4727,1918
7733	3791,3062,261
7734	3454,2090,1816
7735	3039,4336,3085
7736	2758,1175,1455
7737	3766,4559,490
7738	3193,807,4445
7739	1309,1339,1408
7740	5990,4748,1966
7741	554,4791,276
7742	3057,3318,2360
7743	223,199,4834
7744	2691,3523,443
7745	352,1910,5810
7746	896,3665,5024
7747	1551,4965,205
7748	4075,560,4934
7749	5901,3330,2161
7750	4387,1993,2640
7751	2330,5699,5839
7752	5024,3758,5616
7753	70,2299,4064
7754	4480,4981,1455
7755	5832,4731,1038
7756	2817,5848,2317
7757	464,1791,4619
7758	310,1990,3861
7759	3501,5758,4724
7760	32,299,5531
7761	152,2151,2435
7762	5382,3813,5732
7763	1251,3326,4076
7764	2811,905,11
7765	1726,3827,3953
7766	952,2801,3456
7767	1070,97,2011
7768	2094,728,3217
7769	5861,3511,938
7770	5546,2371,2874
7771	3737,2616,2775
7772	860,1191,4716
7773	5474,1438,2474
7774	5974,3131,4663
7775	446,5870,3509
7776	5683,3161,5313
7777	402,4340,1961
7778	293,4457,1954
7779	3740,5083,769
7780	1670,4144,959
7781	5487,700,975
7782	5484,1165,1089
7783	648,3625,4861
7784	2696,5310,5215
7785	5809,3885,4984
7786	1345,1908,6038
7787	3302,3934,3751
7788	2059,1710,4393
7789	4939,4057,3296
7790	2217,1328,1611
7791	4832,1035,4528
7792	4061,4485,5084
7793	3052,4016,5605
7794	3864,4268,2507
7795	2366,2663,4098
7796	346,3817,2701
7797	3761,5746,107
7798	4075,4678,2522
7799	2225,3465,185
7800	1181,2722,3985
7801	3525,3866,519
7802	219,2741,4703
7803	4449,248,5735
7804	4368,3321,5947
7805	2175,3597,5001
7806	3271,1390,4635
7807	5835,230,720
7808	1342,5483,172
7809	3210,1338,2096
7810	1108,1549,4029
7811	2262,4648,2322
7812	3499,2928,5077
7813	5453,2506,334
7814	3043,1239,1879
7815	5235,1922,2496
7816	1301,2747,5229
7817	4708,1067,4861
7818	4177,1924,4129
7819	1448,5062,5612
7820	4531,3491,5102
7821	1305,3986,2590
7822	3324,1904,4729
7823	775,4904,1209
7824	2570,3146,2952
7825	2783,692,5520
7826	5017,4906,1187
7827	3079,5431,1023
7828	5632,2537,5300
7829	774,533,336
7830	5120,4528,3371
7831	1869,4861,3219
7832	5701,1006,5758
7833	3992,2627,2833
7834	1239,1126,3473
7835	1495,4263,29
7836	2015,4732,2475
7837	1682,6040,3480
7838	167,2632,3478
7839	157,109,4359
7840	2127,4964,4809
7841	53,4376,5991
7842	5454,1369,3606
7843	4082,2553,241
7844	5223,2612,3302
7845	2148,5193,188
7846	4515,2082,4946
7847	5077,5471,3892
7848	4075,372,4006
7849	2031,5039,4416
7850	192,1766,1109
7851	4301,2828,163
7852	791,2929,2040
7853	559,5200,2459
7854	1561,570,311
7855	529,1852,4201
7856	771,4182,142
7857	1847,5850,1818
7858	1101,5137,5785
7859	16,5929,891
7860	1994,2083,3808
7861	1294,246,328
7862	5513,2541,947
7863	5139,1178,5500
7864	1127,1019,730
7865	998,2499,487
7866	2317,5076,4609
7867	2087,1671,2551
7868	5752,1141,4171
7869	5144,2546,433
7870	4851,5322,260
7871	3049,5098,1670
7872	941,538,5316
7873	3847,4487,5937
7874	643,3640,5998
7875	5313,5482,1750
7876	5831,211,5972
7877	3778,3419,239
7878	527,5888,5689
7879	5358,5255,263
7880	4454,1250,2819
7881	5139,1251,2305
7882	5826,4408,5587
7883	5866,4366,3797
7884	1215,555,2499
7885	804,1807,433
7886	3064,1113,4401
7887	2726,4615,5937
7888	3132,4169,5195
7889	1638,2355,3436
7890	884,3754,946
7891	967,4275,570
7892	689,4796,1652
7893	3793,4829,3697
7894	275,5292,3895
7895	1014,3249,1836
7896	3060,150,4528
7897	1227,1562,973
7898	4389,299,4048
7899	3623,2968,2365
7900	1812,5920,562
7901	3148,5782,5746
7902	1142,5970,2008
7903	3750,4987,2456
7904	4427,3940,1174
7905	1220,3799,4666
7906	3742,3237,3175
7907	2373,797,1720
7908	117,5330,1161
7909	3766,1918,3980
7910	4117,1469,267
7911	2976,5429,5877
7912	2203,5698,1344
7913	5228,5032,3752
7914	2004,5273,1934
7915	3115,5253,1442
7916	3493,5592,3731
7917	1272,1568,2067
7918	1176,2791,1812
7919	3787,233,3011
7920	4886,1066,1000
7921	2896,660,4773
7922	2922,2991,2717
7923	790,1844,2294
7924	2009,1655,2689
7925	1874,1657,268
7926	3047,5456,3161
7927	2013,1143,1000
7928	3393,2027,2365
7929	5990,1718,116
7930	1488,1049,4843
7931	3834,186,5159
7932	2797,4413,1710
7933	282,5272,5600
7934	265,132,2764
7935	3976,4144,3023
7936	3390,4391,1019
7937	5154,2329,2245
7938	3552,150,1708
7939	3153,571,2966
7940	5839,3160,261
7941	2462,4463,4485
7942	4285,2039,3200
7943	2544,1355,681
7944	3969,5598,1384
7945	2860,2823,5727
7946	772,2541,5772
7947	2742,71,918
7948	2484,4400,3239
7949	4563,1997,427
7950	3667,2875,889
7951	2295,3978,5900
7952	5555,4175,2647
7953	2073,3374,669
7954	572,2531,1891
7955	500,1089,2970
7956	3281,1064,186
7957	739,1911,3114
7958	606,4751,191
7959	2646,942,1484
7960	4127,1772,1801
7961	4443,5185,1732
7962	748,2091,4728
7963	3827,3388,2693
7964	4836,1703,4469
7965	5383,2003,2644
7966	63,1545,1693
7967	5215,4796,3775
7968	5681,3016,3463
7969	1515,1181,2888
7970	1948,1757,2625
7971	4348,620,3064
7972	4663,5679,2774
7973	5375,1930,2237
7974	1496,4207,5822
7975	1315,5973,3928
7976	2377,2516,4580
7977	1550,5502,217
7978	1157,3159,3172
7979	4038,4585,398
7980	3602,5197,4111
7981	4173,1776,64
7982	2592,3520,1788
7983	1944,3922,2330
7984	2699,4390,5823
7985	1443,3783,2335
7986	5029,5087,4094
7987	118,3711,5920
7988	2106,1368,938
7989	1470,4206,3954
7990	4991,4144,5580
7991	984,5164,2195
7992	823,3546,5308
7993	1276,4186,3704
7994	4130,2431,3293
7995	881,6028,1050
7996	2386,2726,1787
7997	5543,2562,4045
7998	1550,4527,5994
7999	5637,4147,1758
8000	2491,5686,1827
8001	1090,892,2567
8002	2819,4701,4579
8003	2307,3819,5488
8004	5562,4225,4176
8005	4435,5678,3068
8006	3206,1842,5855
8007	5708,800,2745
8008	1582,1958,1692
8009	3169,2380,5069
8010	3693,956,508
8011	5567,4406,3408
8012	1703,5225,5703
8013	3626,3255,5882
8014	849,4244,1959
8015	841,1252,3071
8016	3088,892,5272
8017	4765,4011,2882
8018	1178,1239,4493
8019	5910,2890,4959
8020	5545,3809,1038
8021	1254,1026,4657
8022	196,3299,5653
8023	4822,2239,3549
8024	661,5792,1939
8025	3930,3030,4553
8026	1957,3869,5543
8027	4163,2857,5333
8028	155,1628,1370
8029	4988,1881,3383
8030	4173,5160,4885
8031	3578,3067,2192
8032	4632,3580,2690
8033	387,4075,1187
8034	5725,2501,3649
8035	2504,4775,3544
8036	1378,6030,2068
8037	5935,5618,769
8038	1098,3239,5206
8039	3778,3104,3882
8040	2266,4879,2337
8041	250,6030,5975
8042	2979,2454,2221
8043	2871,48,3164
8044	1585,1180,3813
8045	5909,4756,1284
8046	4928,5105,5551
8047	1934,3247,465
8048	3961,5352,5130
8049	197,5212,4916
8050	2585,276,3214
8051	1279,3669,1823
8052	5901,1316,4356
8053	599,2595,3009
8054	4758,1596,5484
8055	5658,5062,4609
8056	5820,506,2467
8057	3933,3115,1631
8058	1196,5811,2648
8059	1926,252,2031
8060	1863,5097,5828
8061	148,5894,1589
8062	3305,1444,2942
8063	289,4980,1707
8064	4207,809,3665
8065	111,5821,1897
8066	2863,3274,2435
8067	2441,1045,4659
8068	3653,125,4844
8069	5380,554,752
8070	220,725,2091
8071	5037,3791,3087
8072	5812,1020,4211
8073	4453,3244,4225
8074	226,1837,2696
8075	5823,1873,2719
8076	4036,1401,4035
8077	4631,1863,360
8078	3636,3309,1888
8079	1404,2503,4730
8080	1560,366,4736
8081	1274,5779,1589
8082	5633,2306,4644
8083	2781,3965,1754
8084	2430,2452,3237
8085	1433,5946,3515
8086	3521,4201,2806
8087	5497,2969,554
8088	1947,3835,2690
8089	460,3665,5661
8090	5234,874,4131
8091	2219,4249,3993
8092	4119,1759,2156
8093	5541,5159,3785
8094	1165,3030,5942
8095	3956,2541,5379
8096	2596,2355,5959
8097	5561,1213,2534
8098	5632,705,2817
8099	3024,3458,1600
8100	966,1439,5974
8101	2437,3820,717
8102	2028,5679,4890
8103	2530,2691,2743
8104	520,2764,5100
8105	2876,4322,5127
8106	4904,4145,2044
8107	2830,461,1269
8108	2419,4849,3714
8109	2742,588,670
8110	2990,4744,3078
8111	2510,499,3352
8112	5040,3089,6014
8113	5383,3703,1982
8114	4524,1723,5703
8115	956,3616,3551
8116	2614,3601,6000
8117	2771,1692,9
8118	5509,4421,3157
8119	3103,294,4624
8120	2872,4955,2780
8121	2744,2919,1685
8122	3085,4044,652
8123	5408,2039,4982
8124	4185,5924,2125
8125	1303,747,5550
8126	3264,1853,3806
8127	454,1192,6037
8128	4694,5352,1802
8129	432,2690,188
8130	3888,4141,3064
8131	127,1439,3479
8132	3161,945,752
8133	3886,4829,2757
8134	5623,480,435
8135	5623,4105,1289
8136	5307,3752,365
8137	2603,4175,5847
8138	3287,5592,4215
8139	5988,1285,5549
8140	3942,4087,5210
8141	2328,4005,6008
8142	2341,1773,1458
8143	2607,4241,2184
8144	3270,3776,600
8145	1965,5008,4303
8146	4833,1127,2617
8147	3181,2230,4884
8148	2201,5614,5086
8149	4891,642,5719
8150	4517,706,195
8151	4750,305,4510
8152	2553,4097,4978
8153	6002,539,4893
8154	6011,4557,5366
8155	3572,1883,4496
8156	545,4839,1438
8157	1036,4962,5072
8158	2945,4911,1119
8159	5338,884,889
8160	3444,5527,5930
8161	788,1284,1922
8162	5740,940,5072
8163	4377,1006,1906
8164	2260,812,2535
8165	1085,146,5564
8166	3516,1162,2701
8167	2440,5418,2375
8168	1035,2422,1309
8169	210,2397,5202
8170	3186,3384,4495
8171	5592,3174,1226
8172	5556,2411,5686
8173	4711,673,2169
8174	4252,1216,4960
8175	1413,1429,2551
8176	3732,3580,2817
8177	1355,1889,1129
8178	1078,3104,5045
8179	4497,5449,2746
8180	1317,3422,4683
8181	4261,1855,3160
8182	5234,71,4430
8183	5292,1136,4895
8184	2205,207,1211
8185	1175,1423,286
8186	1651,5104,1079
8187	4217,961,479
8188	1392,2639,5187
8189	1633,1094,4920
8190	2381,250,2424
8191	2913,5255,957
8192	5249,2795,1318
8193	5970,1966,4888
8194	3398,3130,5229
8195	2540,5842,737
8196	888,3013,1010
8197	5971,6009,5559
8198	4156,2082,6006
8199	1433,849,3542
8200	4005,1798,4314
8201	408,4111,3490
8202	4428,1276,5416
8203	4445,4294,3756
8204	3441,2908,3621
8205	3202,3520,2277
8206	83,4084,1836
8207	73,3066,5497
8208	4030,1657,4180
8209	2621,913,5975
8210	2415,4426,2987
8211	2253,4066,5245
8212	1106,3600,1389
8213	486,1223,4409
8214	3275,4791,3764
8215	4618,5666,2348
8216	3307,1131,5099
8217	5005,322,4098
8218	3824,2808,4915
8219	3064,5417,974
8220	4440,4826,4280
8221	4360,4561,4372
8222	726,5972,975
8223	5937,933,5473
8224	626,1167,4926
8225	481,3945,3877
8226	1467,716,3874
8227	2083,3355,3125
8228	1969,4152,959
8229	1214,296,2386
8230	3535,3819,3539
8231	943,1274,564
8232	1387,2196,2283
8233	5585,3924,6017
8234	2613,3141,3776
8235	2718,746,953
8236	5911,1448,5126
8237	1495,254,5204
8238	2570,3875,1356
8239	3653,2188,2247
8240	3426,4207,5450
8241	3009,1890,2429
8242	2185,2081,5778
8243	2669,601,5738
8244	473,5739,2503
8245	4553,3068,2366
8246	936,3836,3002
8247	1596,2366,3074
8248	4808,5140,842
8249	1380,5693,1382
8250	1565,2431,1102
8251	547,888,5738
8252	74,2282,2115
8253	4425,1659,1778
8254	2708,3415,5511
8255	2779,4545,1676
8256	2121,883,2468
8257	1873,4828,4635
8258	5314,5750,5882
8259	3158,3253,5599
8260	4625,4224,4761
8261	3227,3616,5675
8262	5071,169,2917
8263	2389,3493,4320
8264	4779,5005,3409
8265	5236,1659,4821
8266	2565,5902,241
8267	999,2707,1717
8268	3203,4787,2778
8269	3075,5194,5236
8270	4764,5591,1650
8271	5412,4950,1832
8272	2036,4702,4347
8273	2754,365,19
8274	3313,141,15
8275	5623,5051,5731
8276	5363,4735,3632
8277	4035,3965,1948
8278	4167,4868,831
8279	4009,4048,5212
8280	2365,5512,2510
8281	1522,2488,4106
8282	5284,4444,1031
8283	5020,2771,3278
8284	3640,4769,5278
8285	4342,1394,538
8286	4903,1919,4198
8287	5083,3162,3691
8288	4523,3191,1889
8289	4287,4492,5994
8290	2527,429,4802
8291	670,4851,1908
8292	5851,2953,1982
8293	1048,1955,1448
8294	4567,1246,2315
8295	3846,2807,2691
8296	2355,5631,1905
8297	1296,4095,4336
8298	3742,966,2675
8299	964,4869,4146
8300	3167,76,2808
8301	1878,2670,3854
8302	5714,1903,3664
8303	1575,3651,3282
8304	4761,2148,3345
8305	3010,382,2825
8306	1576,2193,2893
8307	818,4318,3674
8308	3354,2095,5281
8309	731,3555,430
8310	1825,3860,3110
8311	5089,4939,4685
8312	5317,3366,2326
8313	4336,4640,3488
8314	4529,2057,3063
8315	5323,1728,3334
8316	2199,3974,5384
8317	348,3347,3888
8318	3725,1661,3239
8319	4782,1444,2109
8320	87,4812,5748
8321	1188,3559,2748
8322	3757,2283,2760
8323	4324,6,2635
8324	4672,5731,5709
8325	4874,1529,5005
8326	5602,5837,2413
8327	1262,1811,553
8328	3001,5983,1664
8329	1268,3864,4386
8330	2823,3565,810
8331	3950,1482,1409
8332	4375,4883,3895
8333	2872,1812,1445
8334	1913,1514,1149
8335	4451,1254,6000
8336	374,4932,5707
8337	5364,5238,911
8338	4333,2766,374
8339	5836,2918,3664
8340	4832,3388,2041
8341	3332,3751,2139
8342	2851,605,1193
8343	256,1566,5627
8344	1232,4409,496
8345	4745,5059,1967
8346	5531,367,4135
8347	4804,2044,1904
8348	4838,4773,3612
8349	3964,5968,2209
8350	2608,911,319
8351	1467,162,3556
8352	2309,4557,4808
8353	2429,2976,2207
8354	3473,5898,3527
8355	864,2825,134
8356	955,1865,5667
8357	2948,181,2633
8358	1114,2114,4589
8359	5756,1758,1146
8360	1758,1312,308
8361	2789,1640,5682
8362	1916,4171,5702
8363	1789,1234,2660
8364	3777,645,842
8365	3665,2490,4487
8366	2105,4755,247
8367	295,3612,3217
8368	1052,4613,1531
8369	2514,5764,5907
8370	4198,2808,4652
8371	2907,5254,1261
8372	4529,4714,3961
8373	2796,4609,3067
8374	3981,3686,5978
8375	3256,2446,5087
8376	2063,1737,2626
8377	1618,1090,2057
8378	21,3063,1543
8379	1818,2883,4654
8380	316,2763,2802
8381	3690,1293,2977
8382	2866,2934,656
8383	642,1886,4169
8384	2766,3751,4432
8385	2950,2995,256
8386	4704,2251,2622
8387	4014,605,3997
8388	1695,237,4356
8389	2468,52,2462
8390	3666,2161,1228
8391	3979,3180,2309
8392	57,3417,2408
8393	2382,2114,2297
8394	5909,5519,4936
8395	4426,3888,5733
8396	3172,1725,6018
8397	1299,736,4856
8398	3717,615,1837
8399	2686,4736,3838
8400	3898,2291,1288
8401	1341,2236,2219
8402	5780,811,5044
8403	1710,3952,1653
8404	3792,2991,2128
8405	2300,825,19
8406	3602,1907,3659
8407	5500,3250,434
8408	1495,46,5096
8409	212,4946,2589
8410	3117,3035,4650
8411	339,3919,700
8412	5913,5576,5411
8413	5195,924,787
8414	128,2614,3102
8415	4594,4535,305
8416	18,1782,4547
8417	3493,1069,454
8418	3396,3329,3752
8419	504,1930,1393
8420	4490,840,1251
8421	1811,3454,2565
8422	3181,5005,1043
8423	3517,5326,1341
8424	5966,2522,3661
8425	2716,3301,5825
8426	5735,3236,1754
8427	3507,4104,3290
8428	3002,2829,1100
8429	1602,4393,5818
8430	1940,5630,1351
8431	3283,994,599
8432	761,5869,4719
8433	5056,4122,4962
8434	2693,4580,509
8435	5656,2110,4320
8436	1043,3627,2332
8437	4304,3030,3324
8438	5042,2789,3173
8439	1876,1036,3886
8440	810,2117,5526
8441	1399,5430,3526
8442	2419,2088,1618
8443	4997,1098,5564
8444	279,1646,995
8445	270,2155,4655
8446	2562,2549,3488
8447	4043,3507,3352
8448	5661,5925,2556
8449	3227,105,772
8450	4,5802,2232
8451	5416,2852,587
8452	3487,65,759
8453	1848,2546,1502
8454	2885,2398,2507
8455	5977,612,3046
8456	3584,4396,3024
8457	3065,3962,431
8458	1041,4092,1689
8459	2346,1872,424
8460	605,1889,2295
8461	4963,5425,2966
8462	3526,2445,1065
8463	2999,4400,2967
8464	3927,708,1146
8465	4469,3308,1861
8466	5723,4342,3396
8467	4749,735,2478
8468	4491,1253,727
8469	2377,4719,5528
8470	4374,2447,34
8471	1984,5600,2695
8472	3978,17,2795
8473	3040,3999,3707
8474	4060,2972,929
8475	1313,105,3039
8476	3395,1591,204
8477	3374,3389,4621
8478	2663,2840,4152
8479	3348,4488,3163
8480	3768,2603,634
8481	5485,638,1083
8482	4768,1438,1861
8483	4398,1469,5054
8484	5753,4671,5547
8485	2583,231,992
8486	2014,1986,4479
8487	2481,4176,3657
8488	4146,5600,3742
8489	2304,3055,4351
8490	1994,5068,3947
8491	3312,2883,730
8492	1640,1962,2184
8493	4918,5294,2252
8494	3368,697,47
8495	1663,404,652
8496	3754,5064,2534
8497	3461,2078,3586
8498	1447,4021,4261
8499	5959,5493,378
8500	1189,5295,3573
8501	2914,839,3948
8502	4871,272,2331
8503	4700,2247,1290
8504	3341,3595,4797
8505	2571,1271,1305
8506	1643,1019,3509
8507	4682,827,4921
8508	403,3338,5163
8509	5267,2733,669
8510	578,4129,3382
8511	639,628,405
8512	1023,4738,380
8513	231,1549,3617
8514	1349,4531,3962
8515	354,5131,1995
8516	4489,4134,1580
8517	5939,4234,1797
8518	3882,4408,4442
8519	383,5412,2520
8520	1231,1097,2844
8521	2993,1509,3848
8522	4221,1900,2394
8523	1099,2858,5136
8524	910,1121,1916
8525	3187,1395,3830
8526	3049,4538,4354
8527	5452,4303,2710
8528	5195,5807,214
8529	5598,3434,1980
8530	3009,5551,241
8531	4183,4799,1137
8532	1419,4754,967
8533	117,4572,3513
8534	2235,161,3651
8535	5758,4765,621
8536	3022,2717,532
8537	4521,3055,5682
8538	4403,5553,4314
8539	2210,3114,2512
8540	625,5400,5193
8541	254,356,4837
8542	1908,921,822
8543	5405,5996,2995
8544	1851,1735,2380
8545	52,3274,4116
8546	3780,2162,2589
8547	693,856,1521
8548	1946,3276,411
8549	4200,5830,2211
8550	5679,4703,5590
8551	4949,200,3789
8552	4038,1763,3538
8553	4795,4030,3239
8554	5522,3187,2042
8555	2553,465,5663
8556	575,3868,1403
8557	2487,2399,5047
8558	105,1871,6038
8559	4486,625,5220
8560	4809,5937,86
8561	5087,1316,1631
8562	3972,1990,4689
8563	3859,3836,5202
8564	5913,907,1566
8565	5105,1504,3561
8566	5987,206,1677
8567	2172,4750,4972
8568	4356,2393,4688
8569	1331,3035,2449
8570	1206,1082,2747
8571	5900,1320,4087
8572	1035,2157,1473
8573	4353,945,6030
8574	3065,3326,5496
8575	397,1601,3527
8576	1137,5175,5307
8577	3796,5129,6029
8578	182,2789,5103
8579	5428,3497,2407
8580	1577,1875,1593
8581	3637,6036,751
8582	510,4015,1666
8583	5673,2758,2910
8584	1825,5993,986
8585	506,5233,3472
8586	805,1194,5703
8587	5361,294,2004
8588	5072,3174,2360
8589	4597,755,5520
8590	1970,5074,4417
8591	517,5591,3300
8592	2410,601,303
8593	693,2438,5795
8594	235,1541,2842
8595	4455,1015,1734
8596	4609,5065,1864
8597	3990,1320,1051
8598	2038,2623,4972
8599	3041,314,2681
8600	234,1353,5130
8601	398,2129,3499
8602	1141,4539,1960
8603	833,836,3693
8604	1688,4549,6016
8605	2063,2559,5655
8606	2522,1516,2745
8607	1248,5526,582
8608	3410,3494,3111
8609	4549,3153,6027
8610	933,599,1580
8611	787,2467,5520
8612	3862,4336,1586
8613	3615,2439,3313
8614	4905,5702,2560
8615	4346,4849,4019
8616	1121,5152,4268
8617	978,2898,6033
8618	5346,5060,977
8619	5866,1412,328
8620	3610,2117,3408
8621	4344,632,348
8622	5198,895,937
8623	6015,603,5867
8624	2111,5,5974
8625	1285,3038,1132
8626	3316,4083,4060
8627	961,4384,2235
8628	742,1397,4665
8629	292,3919,3824
8630	220,4617,4537
8631	1128,3029,124
8632	1485,5196,785
8633	4214,4687,5325
8634	945,4808,6009
8635	12,2460,1105
8636	5840,4337,4618
8637	881,1504,2799
8638	3610,5528,3325
8639	1757,3390,5221
8640	2186,463,2261
8641	1164,2551,3980
8642	1431,2654,1182
8643	1531,3877,772
8644	5541,3826,4426
8645	2555,2243,997
8646	5402,3579,1644
8647	1917,961,5201
8648	4752,1393,3942
8649	2766,5269,3707
8650	867,3705,1169
8651	2046,2776,4625
8652	6012,5915,4842
8653	346,568,3738
8654	3790,3611,2174
8655	4222,1938,2762
8656	5754,2709,1423
8657	1822,1766,3561
8658	2760,4386,2240
8659	3009,72,3487
8660	2008,5255,3780
8661	2359,5523,3226
8662	4881,2403,3591
8663	499,3606,2155
8664	4791,2997,2756
8665	3178,1423,3382
8666	1639,5962,2595
8667	5365,3243,2161
8668	5332,4264,1725
8669	4958,1975,1416
8670	3970,1525,5119
8671	4572,5793,925
8672	4819,2962,631
8673	5480,1337,1331
8674	1458,4755,1687
8675	2811,1979,1427
8676	5537,3076,5771
8677	4042,3842,4189
8678	4318,1324,2394
8679	648,5280,1981
8680	5856,283,3417
8681	3414,2217,5036
8682	1865,5390,544
8683	1771,4101,5243
8684	2843,5156,3066
8685	4085,2539,1235
8686	5954,325,3164
8687	5546,3275,387
8688	2726,4567,2571
8689	4625,1047,69
8690	3778,1508,3298
8691	4032,3207,5573
8692	2910,724,2049
8693	4723,1483,5156
8694	1431,18,5307
8695	372,5854,4735
8696	3258,2964,4711
8697	1440,5886,4908
8698	2690,1428,3923
8699	5585,1661,4254
8700	2653,125,409
8701	5761,2834,3152
8702	1417,2052,1898
8703	5932,5131,1507
8704	2255,467,3671
8705	3019,5742,5045
8706	1245,480,3790
8707	4315,4547,5694
8708	1884,2185,4501
8709	365,494,4307
8710	2262,5301,5456
8711	1260,3832,787
8712	3433,5519,1462
8713	1418,2438,3485
8714	443,1564,507
8715	5134,3151,2851
8716	2085,3880,1723
8717	1988,2487,2412
8718	1417,1356,5464
8719	4745,2390,883
8720	4059,1740,3434
8721	1346,3840,288
8722	1667,4456,3317
8723	5714,1999,3559
8724	3682,3250,2279
8725	2189,1551,2933
8726	881,1018,2046
8727	5935,3659,2765
8728	3063,458,2190
8729	4535,1464,3381
8730	80,1870,4549
8731	5207,1813,794
8732	472,3218,2019
8733	2149,2370,5863
8734	4110,25,3465
8735	5001,1104,5387
8736	3642,3998,2780
8737	4828,4510,5457
8738	4359,3735,519
8739	5731,5535,2373
8740	3811,1916,3165
8741	5148,2559,2311
8742	3973,5813,2125
8743	2368,1204,5281
8744	2951,5864,2855
8745	4696,1009,2016
8746	1778,4803,5071
8747	1307,4105,5985
8748	5579,315,5059
8749	5462,5475,1323
8750	913,265,3049
8751	5214,1705,5815
8752	5742,2831,385
8753	2893,471,1031
8754	4158,449,2210
8755	3291,1297,3172
8756	3004,1639,5474
8757	4042,1244,4527
8758	1844,729,1738
8759	3068,1783,3842
8760	2123,5318,3463
8761	3216,146,5651
8762	4394,4767,1385
8763	1701,2490,3126
8764	4377,77,4911
8765	4466,5886,705
8766	1653,4635,616
8767	884,3875,3144
8768	3407,920,3255
8769	5567,5718,5854
8770	807,4265,3365
8771	1113,5786,4788
8772	1084,2896,4817
8773	5092,2546,2674
8774	2677,18,1121
8775	2655,4801,3804
8776	678,1853,5690
8777	4244,4701,5304
8778	1856,6003,4070
8779	5744,3365,3467
8780	2352,5384,5320
8781	1305,4704,22
8782	2838,3642,5781
8783	124,2002,4991
8784	307,507,4822
8785	5269,4308,1664
8786	338,4351,406
8787	4695,3018,5900
8788	2147,3168,2035
8789	4738,3074,3635
8790	4205,2858,3861
8791	3610,2718,2914
8792	340,6011,1704
8793	1499,2071,1037
8794	2627,1049,5065
8795	5614,2668,5513
8796	140,2701,2039
8797	3096,962,1158
8798	5306,788,5610
8799	2703,2119,3840
8800	5992,3119,1304
8801	5582,710,5404
8802	2226,5058,3829
8803	3612,2956,1944
8804	5954,3193,2934
8805	3753,3975,1495
8806	3130,1662,1982
8807	1457,1950,1622
8808	2617,5883,2517
8809	5175,5951,5442
8810	4695,1187,1973
8811	4222,3095,1481
8812	2101,5785,3202
